Entity,Code,Year,Renewables (% equivalent primary energy)
Lower-middle-income countries,,2008,5.4040966
Lower-middle-income countries,,2009,5.297558
Lower-middle-income countries,,2010,5.4389753
Lower-middle-income countries,,2011,5.7662206
Lower-middle-income countries,,2012,5.3796754
Lower-middle-income countries,,2013,6.2452836
Lower-middle-income countries,,2014,6.2030463
Lower-middle-income countries,,2015,5.9734697
Lower-middle-income countries,,2016,6.161844
Lower-middle-income countries,,2017,6.639959
Lower-middle-income countries,,2018,6.9035196
Lower-middle-income countries,,2019,7.512453
Lower-middle-income countries,,2020,8.242506
Lower-middle-income countries,,2021,8.369059
Lower-middle-income countries,,2022,8.931942
Luxembourg,LUX,1965,0.61123115
Luxembourg,LUX,1966,0.57401025
Luxembourg,LUX,1967,0.6577615
Luxembourg,LUX,1968,0.621158
Luxembourg,LUX,1969,0.50225776
Luxembourg,LUX,1970,0.53466296
Luxembourg,LUX,1971,0.31431046
Luxembourg,LUX,1972,0.35941938
Luxembourg,LUX,1973,0.2993406
Luxembourg,LUX,1974,0.43540335
Luxembourg,LUX,1975,0.45285672
Luxembourg,LUX,1976,0.2848827
Luxembourg,LUX,1977,0.69326395
Luxembourg,LUX,1978,0.65441746
Luxembourg,LUX,1979,0.69214594
Luxembourg,LUX,1980,0.77743924
Luxembourg,LUX,1981,0.99061763
Luxembourg,LUX,1982,0.9594649
Luxembourg,LUX,1983,1.0039246
Luxembourg,LUX,1984,1.0007659
Luxembourg,LUX,1985,0.81546617
Luxembourg,LUX,1986,0.9784457
Luxembourg,LUX,1987,1.2274541
Luxembourg,LUX,1988,1.1297147
Luxembourg,LUX,1989,0.762681
Luxembourg,LUX,1990,0.66460145
Luxembourg,LUX,1991,0.7338108
Luxembourg,LUX,1992,0.6107495
Luxembourg,LUX,1993,0.6041136
Luxembourg,LUX,1994,0.77528113
Luxembourg,LUX,1995,0.9501822
Luxembourg,LUX,1996,0.6496766
Luxembourg,LUX,1997,0.90258384
Luxembourg,LUX,1998,1.294618
Luxembourg,LUX,1999,1.0463189
Luxembourg,LUX,2000,1.3703701
Luxembourg,LUX,2001,1.2522314
Luxembourg,LUX,2002,1.0301425
Luxembourg,LUX,2003,0.91741097
Luxembourg,LUX,2004,1.1120354
Luxembourg,LUX,2005,1.1679211
Luxembourg,LUX,2006,1.3908709
Luxembourg,LUX,2007,2.5581582
Luxembourg,LUX,2008,2.6651092
Luxembourg,LUX,2009,2.6304793
Luxembourg,LUX,2010,2.5002356
Luxembourg,LUX,2011,2.5544233
Luxembourg,LUX,2012,2.9861996
Luxembourg,LUX,2013,3.662436
Luxembourg,LUX,2014,4.3592978
Luxembourg,LUX,2015,5.030449
Luxembourg,LUX,2016,5.4342875
Luxembourg,LUX,2017,6.6963987
Luxembourg,LUX,2018,7.1412535
Luxembourg,LUX,2019,7.9173098
Luxembourg,LUX,2020,10.880759
Luxembourg,LUX,2021,10.161169
Luxembourg,LUX,2022,10.850782
Malaysia,MYS,1970,8.029954
Malaysia,MYS,1971,6.2558084
Malaysia,MYS,1972,6.1961737
Malaysia,MYS,1973,5.646239
Malaysia,MYS,1974,5.05663
Malaysia,MYS,1975,4.8979263
Malaysia,MYS,1976,4.1376095
Malaysia,MYS,1977,2.8693047
Malaysia,MYS,1978,2.5391793
Malaysia,MYS,1979,2.6952229
Malaysia,MYS,1980,3.2901187
Malaysia,MYS,1981,3.5273147
Malaysia,MYS,1982,3.1702034
Malaysia,MYS,1983,3.213416
Malaysia,MYS,1984,5.8833213
Malaysia,MYS,1985,6.482968
Malaysia,MYS,1986,6.458532
Malaysia,MYS,1987,7.5484753
Malaysia,MYS,1988,8.279656
Malaysia,MYS,1989,6.8369017
Malaysia,MYS,1990,4.9409094
Malaysia,MYS,1991,4.358415
Malaysia,MYS,1992,3.7214782
Malaysia,MYS,1993,4.18968
Malaysia,MYS,1994,5.2703333
Malaysia,MYS,1995,4.6203046
Malaysia,MYS,1996,3.450362
Malaysia,MYS,1997,2.393924
Malaysia,MYS,1998,2.660114
Malaysia,MYS,1999,4.2179785
Malaysia,MYS,2000,3.6815305
Malaysia,MYS,2001,3.1404243
Malaysia,MYS,2002,2.5936084
Malaysia,MYS,2003,2.2531736
Malaysia,MYS,2004,2.3196447
Malaysia,MYS,2005,2.2862406
Malaysia,MYS,2006,2.3766863
Malaysia,MYS,2007,2.1808863
Malaysia,MYS,2008,2.6779194
Malaysia,MYS,2009,2.6289935
Malaysia,MYS,2010,2.3300166
Malaysia,MYS,2011,2.8877702
Malaysia,MYS,2012,3.0349357
Malaysia,MYS,2013,3.5195735
Malaysia,MYS,2014,3.8796122
Malaysia,MYS,2015,4.0505075
Malaysia,MYS,2016,5.2339373
Malaysia,MYS,2017,6.66239
Malaysia,MYS,2018,6.6719
Malaysia,MYS,2019,6.7628555
Malaysia,MYS,2020,7.642008
Malaysia,MYS,2021,8.161202
Malaysia,MYS,2022,8.150381
Mexico,MEX,1965,8.934724
Mexico,MEX,1966,9.63311
Mexico,MEX,1967,10.29133
Mexico,MEX,1968,10.842833
Mexico,MEX,1969,10.4753
Mexico,MEX,1970,10.981713
Mexico,MEX,1971,10.142723
Mexico,MEX,1972,9.780027
Mexico,MEX,1973,9.648298
Mexico,MEX,1974,9.094654
Mexico,MEX,1975,7.7844524
Mexico,MEX,1976,8.30845
Mexico,MEX,1977,8.738277
Mexico,MEX,1978,6.597964
Mexico,MEX,1979,6.7473707
Mexico,MEX,1980,5.803557
Mexico,MEX,1981,7.5373635
Mexico,MEX,1982,6.8430977
Mexico,MEX,1983,6.308686
Mexico,MEX,1984,6.831296
Mexico,MEX,1985,7.82051
Mexico,MEX,1986,6.596592
Mexico,MEX,1987,6.1185946
Mexico,MEX,1988,6.7846136
Mexico,MEX,1989,7.2933807
Mexico,MEX,1990,6.590639
Mexico,MEX,1991,6.1577377
Mexico,MEX,1992,7.0486536
Mexico,MEX,1993,7.037548
Mexico,MEX,1994,5.314392
Mexico,MEX,1995,6.955266
Mexico,MEX,1996,7.4756436
Mexico,MEX,1997,6.27008
Mexico,MEX,1998,5.741135
Mexico,MEX,1999,7.147567
Mexico,MEX,2000,6.9092355
Mexico,MEX,2001,6.096992
Mexico,MEX,2002,5.278121
Mexico,MEX,2003,4.487342
Mexico,MEX,2004,5.093595
Mexico,MEX,2005,5.106223
Mexico,MEX,2006,5.299336
Mexico,MEX,2007,4.920223
Mexico,MEX,2008,6.2076354
Mexico,MEX,2009,4.631897
Mexico,MEX,2010,6.029474
Mexico,MEX,2011,5.6628776
Mexico,MEX,2012,5.2373223
Mexico,MEX,2013,4.8688564
Mexico,MEX,2014,6.4841857
Mexico,MEX,2015,5.8909655
Mexico,MEX,2016,5.910942
Mexico,MEX,2017,6.1161203
Mexico,MEX,2018,6.6110506
Mexico,MEX,2019,6.911096
Mexico,MEX,2020,9.009346
Mexico,MEX,2021,9.819634
Mexico,MEX,2022,8.955569
Middle Africa (EI),,1965,30.6094
Middle Africa (EI),,1966,30.963406
Middle Africa (EI),,1967,29.326122
Middle Africa (EI),,1968,29.433372
Middle Africa (EI),,1969,30.528048
Middle Africa (EI),,1970,32.459488
Middle Africa (EI),,1971,30.476757
Middle Africa (EI),,1972,30.103949
Middle Africa (EI),,1973,29.164202
Middle Africa (EI),,1974,27.922163
Middle Africa (EI),,1975,32.301186
Middle Africa (EI),,1976,31.781399
Middle Africa (EI),,1977,30.710558
Middle Africa (EI),,1978,27.703922
Middle Africa (EI),,1979,28.163763
Middle Africa (EI),,1980,28.338837
Middle Africa (EI),,1981,28.215582
Middle Africa (EI),,1982,30.263296
Middle Africa (EI),,1983,28.864742
Middle Africa (EI),,1984,31.727982
Middle Africa (EI),,1985,32.035656
Middle Africa (EI),,1986,33.393612
Middle Africa (EI),,1987,32.748535
Middle Africa (EI),,1988,31.649992
Middle Africa (EI),,1989,35.77543
Middle Africa (EI),,1990,34.691463
Middle Africa (EI),,1991,35.61161
Middle Africa (EI),,1992,37.62725
Middle Africa (EI),,1993,35.773342
Middle Africa (EI),,1994,35.178524
Middle Africa (EI),,1995,37.704586
Middle Africa (EI),,1996,37.729588
Middle Africa (EI),,1997,35.3655
Middle Africa (EI),,1998,35.892414
Middle Africa (EI),,1999,35.863308
Middle Africa (EI),,2000,35.7531
Middle Africa (EI),,2001,35.556274
Middle Africa (EI),,2002,33.807156
Middle Africa (EI),,2003,32.425793
Middle Africa (EI),,2004,30.946138
Middle Africa (EI),,2005,32.431515
Middle Africa (EI),,2006,32.527237
Middle Africa (EI),,2007,29.15107
Middle Africa (EI),,2008,28.225697
Middle Africa (EI),,2009,26.4135
Middle Africa (EI),,2010,24.706078
Middle Africa (EI),,2011,23.888176
Middle Africa (EI),,2012,21.547285
Middle Africa (EI),,2013,21.672443
Middle Africa (EI),,2014,21.973368
Middle Africa (EI),,2015,22.075207
Middle Africa (EI),,2016,22.906326
Middle Africa (EI),,2017,26.322508
Middle Africa (EI),,2018,28.306622
Middle Africa (EI),,2019,29.105913
Middle Africa (EI),,2020,33.204784
Middle Africa (EI),,2021,30.916542
Middle Africa (EI),,2022,33.12755
Middle East (EI),,1965,1.2874662
Middle East (EI),,1966,1.3437963
Middle East (EI),,1967,1.4124042
Middle East (EI),,1968,1.4569945
Middle East (EI),,1969,1.5163674
Middle East (EI),,1970,1.4979732
Middle East (EI),,1971,1.4606107
Middle East (EI),,1972,1.6506288
Middle East (EI),,1973,1.2290988
Middle East (EI),,1974,1.4829186
Middle East (EI),,1975,1.6857252
Middle East (EI),,1976,1.7384924
Middle East (EI),,1977,1.7138828
Middle East (EI),,1978,2.2354372
Middle East (EI),,1979,1.8733047
Middle East (EI),,1980,1.9545641
Middle East (EI),,1981,1.8963492
Middle East (EI),,1982,1.785296
Middle East (EI),,1983,1.5656011
Middle East (EI),,1984,1.4065424
Middle East (EI),,1985,1.3372952
Middle East (EI),,1986,1.352589
Middle East (EI),,1987,1.5956054
Middle East (EI),,1988,1.5494919
Middle East (EI),,1989,1.2991629
Middle East (EI),,1990,1.5105473
Middle East (EI),,1991,1.0519534
Middle East (EI),,1992,1.5524191
Middle East (EI),,1993,1.698374
Middle East (EI),,1994,1.2619395
Middle East (EI),,1995,1.3795809
Middle East (EI),,1996,1.3411195
Middle East (EI),,1997,1.0872185
Middle East (EI),,1998,1.1440079
Middle East (EI),,1999,0.77251947
Middle East (EI),,2000,0.667606
Middle East (EI),,2001,0.68325627
Middle East (EI),,2002,0.9311661
Middle East (EI),,2003,0.9760433
Middle East (EI),,2004,1.1189271
Middle East (EI),,2005,1.0867089
Middle East (EI),,2006,1.2122682
Middle East (EI),,2007,1.0915848
Middle East (EI),,2008,0.52230984
Middle East (EI),,2009,0.4568013
Middle East (EI),,2010,0.60633093
Middle East (EI),,2011,0.6143216
Middle East (EI),,2012,0.69368905
Middle East (EI),,2013,0.73946774
Middle East (EI),,2014,0.62751293
Middle East (EI),,2015,0.5318759
Middle East (EI),,2016,0.6395877
Middle East (EI),,2017,0.67165613
Middle East (EI),,2018,0.5349663
Middle East (EI),,2019,1.34531
Middle East (EI),,2020,1.2271748
Middle East (EI),,2021,1.068517
Middle East (EI),,2022,0.951882
Morocco,MAR,1965,20.195011
Morocco,MAR,1966,13.327539
Morocco,MAR,1967,11.18483
Morocco,MAR,1968,11.826925
Morocco,MAR,1969,13.944498
Morocco,MAR,1970,13.103196
Morocco,MAR,1971,13.923879
Morocco,MAR,1972,13.526379
Morocco,MAR,1973,9.094625
Morocco,MAR,1974,9.542439
Morocco,MAR,1975,7.134391
Morocco,MAR,1976,6.466088
Morocco,MAR,1977,7.88484
Morocco,MAR,1978,7.7057586
Morocco,MAR,1979,7.719043
Morocco,MAR,1980,7.3711247
Morocco,MAR,1981,5.1364617
Morocco,MAR,1982,2.7842176
Morocco,MAR,1983,2.2804005
Morocco,MAR,1984,1.7123275
Morocco,MAR,1985,2.2006679
Morocco,MAR,1986,2.8153405
Morocco,MAR,1987,3.5068126
Morocco,MAR,1988,3.7663102
Morocco,MAR,1989,4.231739
Morocco,MAR,1990,4.359246
Morocco,MAR,1991,4.3259
Morocco,MAR,1992,3.0396225
Morocco,MAR,1993,1.382297
Morocco,MAR,1994,2.3779473
Morocco,MAR,1995,1.7634826
Morocco,MAR,1996,5.4025164
Morocco,MAR,1997,5.5313864
Morocco,MAR,1998,4.6007285
Morocco,MAR,1999,2.0588021
Morocco,MAR,2000,1.9685844
Morocco,MAR,2001,2.4725895
Morocco,MAR,2002,2.324444
Morocco,MAR,2003,3.6562476
Morocco,MAR,2004,3.472617
Morocco,MAR,2005,2.0785131
Morocco,MAR,2006,2.0145028
Morocco,MAR,2007,2.0458596
Morocco,MAR,2008,1.8940095
Morocco,MAR,2009,4.7016606
Morocco,MAR,2010,5.875152
Morocco,MAR,2011,3.6347337
Morocco,MAR,2012,3.1035633
Morocco,MAR,2013,5.0947366
Morocco,MAR,2014,4.4455295
Morocco,MAR,2015,5.377317
Morocco,MAR,2016,5.5828094
Morocco,MAR,2017,5.275795
Morocco,MAR,2018,7.0946255
Morocco,MAR,2019,7.536463
Morocco,MAR,2020,7.6258807
Morocco,MAR,2021,7.553371
Morocco,MAR,2022,7.263463
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.3115215
Netherlands,NLD,1976,0.31017715
Netherlands,NLD,1977,0.31403568
Netherlands,NLD,1978,0.42992026
Netherlands,NLD,1979,0.38009283
Netherlands,NLD,1980,0.37478045
Netherlands,NLD,1981,0.41875726
Netherlands,NLD,1982,0.11066413
Netherlands,NLD,1983,0.09600716
Netherlands,NLD,1984,0.0068058204
Netherlands,NLD,1985,0.17216216
Netherlands,NLD,1986,0.20577051
Netherlands,NLD,1987,0.2552429
Netherlands,NLD,1988,0.30741832
Netherlands,NLD,1989,0.34333685
Netherlands,NLD,1990,0.28062096
Netherlands,NLD,1991,0.31914797
Netherlands,NLD,1992,0.34000123
Netherlands,NLD,1993,0.3742888
Netherlands,NLD,1994,0.42665815
Netherlands,NLD,1995,0.45612139
Netherlands,NLD,1996,0.56391287
Netherlands,NLD,1997,0.63600326
Netherlands,NLD,1998,0.7268235
Netherlands,NLD,1999,0.79479086
Netherlands,NLD,2000,0.9258587
Netherlands,NLD,2001,0.98837644
Netherlands,NLD,2002,1.1863465
Netherlands,NLD,2003,1.1635092
Netherlands,NLD,2004,1.5031251
Netherlands,NLD,2005,2.0780501
Netherlands,NLD,2006,2.315084
Netherlands,NLD,2007,2.4174242
Netherlands,NLD,2008,2.913216
Netherlands,NLD,2009,3.4302776
Netherlands,NLD,2010,3.1363819
Netherlands,NLD,2011,3.6624486
Netherlands,NLD,2012,3.7893713
Netherlands,NLD,2013,3.7412922
Netherlands,NLD,2014,3.7868385
Netherlands,NLD,2015,4.163271
Netherlands,NLD,2016,4.3180857
Netherlands,NLD,2017,5.0114875
Netherlands,NLD,2018,5.7495174
Netherlands,NLD,2019,6.976481
Netherlands,NLD,2020,10.140033
Netherlands,NLD,2021,11.96415
Netherlands,NLD,2022,14.377923
New Zealand,NZL,1970,38.82334
New Zealand,NZL,1971,41.630173
New Zealand,NZL,1972,41.191326
New Zealand,NZL,1973,39.168327
New Zealand,NZL,1974,40.95153
New Zealand,NZL,1975,43.82888
New Zealand,NZL,1976,39.66771
New Zealand,NZL,1977,36.97633
New Zealand,NZL,1978,39.497875
New Zealand,NZL,1979,44.850327
New Zealand,NZL,1980,46.991554
New Zealand,NZL,1981,47.48469
New Zealand,NZL,1982,43.100174
New Zealand,NZL,1983,44.462418
New Zealand,NZL,1984,43.45358
New Zealand,NZL,1985,41.613804
New Zealand,NZL,1986,42.98595
New Zealand,NZL,1987,42.211864
New Zealand,NZL,1988,42.28657
New Zealand,NZL,1989,41.45156
New Zealand,NZL,1990,41.426918
New Zealand,NZL,1991,40.412006
New Zealand,NZL,1992,37.46697
New Zealand,NZL,1993,40.20715
New Zealand,NZL,1994,41.244785
New Zealand,NZL,1995,42.02623
New Zealand,NZL,1996,39.501213
New Zealand,NZL,1997,35.65875
New Zealand,NZL,1998,38.80477
New Zealand,NZL,1999,35.58187
New Zealand,NZL,2000,36.38399
New Zealand,NZL,2001,32.670124
New Zealand,NZL,2002,35.151485
New Zealand,NZL,2003,34.32088
New Zealand,NZL,2004,38.005898
New Zealand,NZL,2005,34.67214
New Zealand,NZL,2006,34.872375
New Zealand,NZL,2007,35.47433
New Zealand,NZL,2008,34.490803
New Zealand,NZL,2009,37.970173
New Zealand,NZL,2010,38.803276
New Zealand,NZL,2011,39.607872
New Zealand,NZL,2012,36.963947
New Zealand,NZL,2013,36.98205
New Zealand,NZL,2014,37.56255
New Zealand,NZL,2015,38.14184
New Zealand,NZL,2016,38.975163
New Zealand,NZL,2017,37.033337
New Zealand,NZL,2018,38.037117
New Zealand,NZL,2019,36.742664
New Zealand,NZL,2020,39.00038
New Zealand,NZL,2021,40.13634
New Zealand,NZL,2022,43.069603
Non-OECD (EI),,1965,4.8297935
Non-OECD (EI),,1966,4.9669156
Non-OECD (EI),,1967,4.8459315
Non-OECD (EI),,1968,5.271303
Non-OECD (EI),,1969,5.395979
Non-OECD (EI),,1970,5.5197196
Non-OECD (EI),,1971,5.4379115
Non-OECD (EI),,1972,5.416818
Non-OECD (EI),,1973,5.332803
Non-OECD (EI),,1974,5.604748
Non-OECD (EI),,1975,5.5124207
Non-OECD (EI),,1976,5.613291
Non-OECD (EI),,1977,5.7805753
Non-OECD (EI),,1978,6.0445557
Non-OECD (EI),,1979,6.159139
Non-OECD (EI),,1980,6.494159
Non-OECD (EI),,1981,6.549772
Non-OECD (EI),,1982,6.383653
Non-OECD (EI),,1983,6.4522476
Non-OECD (EI),,1984,6.708589
Non-OECD (EI),,1985,6.8958716
Non-OECD (EI),,1986,6.970934
Non-OECD (EI),,1987,6.878518
Non-OECD (EI),,1988,6.989371
Non-OECD (EI),,1989,7.0264487
Non-OECD (EI),,1990,7.1179347
Non-OECD (EI),,1991,7.3408775
Non-OECD (EI),,1992,7.4269047
Non-OECD (EI),,1993,7.848534
Non-OECD (EI),,1994,8.244695
Non-OECD (EI),,1995,8.434856
Non-OECD (EI),,1996,8.247233
Non-OECD (EI),,1997,8.315708
Non-OECD (EI),,1998,8.609113
Non-OECD (EI),,1999,8.507767
Non-OECD (EI),,2000,8.492651
Non-OECD (EI),,2001,8.383754
Non-OECD (EI),,2002,8.218279
Non-OECD (EI),,2003,7.764378
Non-OECD (EI),,2004,7.9662495
Non-OECD (EI),,2005,7.8723736
Non-OECD (EI),,2006,7.8448853
Non-OECD (EI),,2007,7.8451014
Non-OECD (EI),,2008,8.206284
Non-OECD (EI),,2009,8.241739
Non-OECD (EI),,2010,8.482442
Non-OECD (EI),,2011,8.254464
Non-OECD (EI),,2012,8.618918
Non-OECD (EI),,2013,9.08204
Non-OECD (EI),,2014,9.489539
Non-OECD (EI),,2015,9.634817
Non-OECD (EI),,2016,10.1398
Non-OECD (EI),,2017,10.517177
Non-OECD (EI),,2018,10.982613
Non-OECD (EI),,2019,11.45461
Non-OECD (EI),,2020,12.249802
Non-OECD (EI),,2021,12.473525
Non-OECD (EI),,2022,13.285505
North America,,1965,6.2067337
North America,,1966,6.1489215
North America,,1967,6.4502397
North America,,1968,6.1860657
North America,,1969,6.5239215
North America,,1970,6.364854
North America,,1971,6.566163
North America,,1972,6.6073613
North America,,1973,6.4941072
North America,,1974,7.1910634
North America,,1975,7.2093987
North America,,1976,6.844898
North America,,1977,6.0070124
North America,,1978,6.737545
North America,,1979,6.778191
North America,,1980,7.003194
North America,,1981,7.2607903
North America,,1982,8.025408
North America,,1983,8.481239
North America,,1984,8.282628
North America,,1985,8.044863
North America,,1986,8.156003
North America,,1987,7.5233364
North America,,1988,6.853338
North America,,1989,7.1432614
North America,,1990,7.549423
North America,,1991,7.6519437
North America,,1992,7.3401995
North America,,1993,7.5892262
North America,,1994,7.21988
North America,,1995,7.72368
North America,,1996,8.056857
North America,,1997,7.9959564
North America,,1998,7.461872
North America,,1999,7.514161
North America,,2000,7.0576725
North America,,2001,6.340329
North America,,2002,6.864385
North America,,2003,6.800338
North America,,2004,6.714227
North America,,2005,6.974165
North America,,2006,7.265713
North America,,2007,7.0580697
North America,,2008,7.7714443
North America,,2009,8.395553
North America,,2010,8.308023
North America,,2011,9.318538
North America,,2012,9.387884
North America,,2013,9.56682
North America,,2014,9.663418
North America,,2015,9.893767
North America,,2016,10.619578
North America,,2017,11.303117
North America,,2018,11.098234
North America,,2019,11.372348
North America,,2020,12.788118
North America,,2021,12.669527
North America,,2022,13.275697
North America (EI),,1965,6.2414126
North America (EI),,1966,6.182598
North America (EI),,1967,6.492033
North America (EI),,1968,6.222622
North America (EI),,1969,6.56469
North America (EI),,1970,6.412513
North America (EI),,1971,6.5960126
North America (EI),,1972,6.6472507
North America (EI),,1973,6.538019
North America (EI),,1974,7.245811
North America (EI),,1975,7.261692
North America (EI),,1976,6.8846865
North America (EI),,1977,6.0351725
North America (EI),,1978,6.7753673
North America (EI),,1979,6.8133993
North America (EI),,1980,7.0433626
North America (EI),,1981,7.306324
North America (EI),,1982,8.077994
North America (EI),,1983,8.532689
North America (EI),,1984,8.332969
North America (EI),,1985,8.08194
North America (EI),,1986,8.190512
North America (EI),,1987,7.5462117
North America (EI),,1988,6.8612757
North America (EI),,1989,7.171615
North America (EI),,1990,7.5813627
North America (EI),,1991,7.6851087
North America (EI),,1992,7.3742285
North America (EI),,1993,7.637489
North America (EI),,1994,7.273784
North America (EI),,1995,7.7842054
North America (EI),,1996,8.122614
North America (EI),,1997,8.067713
North America (EI),,1998,7.5239396
North America (EI),,1999,7.5689077
North America (EI),,2000,7.1248693
North America (EI),,2001,6.405881
North America (EI),,2002,6.941107
North America (EI),,2003,6.878212
North America (EI),,2004,6.791964
North America (EI),,2005,7.061419
North America (EI),,2006,7.378721
North America (EI),,2007,7.1706815
North America (EI),,2008,7.898735
North America (EI),,2009,8.533024
North America (EI),,2010,8.443133
North America (EI),,2011,9.47138
North America (EI),,2012,9.537327
North America (EI),,2013,9.708595
North America (EI),,2014,9.812264
North America (EI),,2015,10.052237
North America (EI),,2016,10.784196
North America (EI),,2017,11.469747
North America (EI),,2018,11.25657
North America (EI),,2019,11.536075
North America (EI),,2020,12.962545
North America (EI),,2021,12.828777
North America (EI),,2022,13.441759
North Macedonia,MKD,1997,8.866941
North Macedonia,MKD,1998,9.439984
North Macedonia,MKD,1999,12.636176
North Macedonia,MKD,2000,11.215343
North Macedonia,MKD,2001,6.3362017
North Macedonia,MKD,2002,7.790694
North Macedonia,MKD,2003,12.461908
North Macedonia,MKD,2004,13.524395
North Macedonia,MKD,2005,13.081477
North Macedonia,MKD,2006,14.140903
North Macedonia,MKD,2007,8.6609
North Macedonia,MKD,2008,7.4381294
North Macedonia,MKD,2009,11.347282
North Macedonia,MKD,2010,19.774769
North Macedonia,MKD,2011,11.624276
North Macedonia,MKD,2012,9.057919
North Macedonia,MKD,2013,14.399767
North Macedonia,MKD,2014,12.526186
North Macedonia,MKD,2015,18.57748
North Macedonia,MKD,2016,18.148567
North Macedonia,MKD,2017,11.817234
North Macedonia,MKD,2018,17.79144
North Macedonia,MKD,2019,11.507933
North Macedonia,MKD,2020,14.431223
North Macedonia,MKD,2021,15.228883
North Macedonia,MKD,2022,13.73907
Norway,NOR,1977,64.26859
Norway,NOR,1978,64.17826
Norway,NOR,1979,65.86465
Norway,NOR,1980,65.25247
Norway,NOR,1981,68.59787
Norway,NOR,1982,69.16161
Norway,NOR,1983,71.88228
Norway,NOR,1984,71.13632
Norway,NOR,1985,69.52918
Norway,NOR,1986,66.9773
Norway,NOR,1987,68.43145
Norway,NOR,1988,69.97984
Norway,NOR,1989,71.44203
Norway,NOR,1990,72.44774
Norway,NOR,1991,71.440056
Norway,NOR,1992,71.865555
Norway,NOR,1993,71.17856
Norway,NOR,1994,69.03322
Norway,NOR,1995,70.81382
Norway,NOR,1996,66.01417
Norway,NOR,1997,66.316696
Norway,NOR,1998,67.22086
Norway,NOR,1999,68.73944
Norway,NOR,2000,72.398
Norway,NOR,2001,67.582146
Norway,NOR,2002,69.31575
Norway,NOR,2003,63.815647
Norway,NOR,2004,64.23718
Norway,NOR,2005,69.73479
Norway,NOR,2006,66.73926
Norway,NOR,2007,69.298515
Norway,NOR,2008,70.05707
Norway,NOR,2009,67.99751
Norway,NOR,2010,65.7384
Norway,NOR,2011,66.57195
Norway,NOR,2012,70.37011
Norway,NOR,2013,67.78259
Norway,NOR,2014,69.14574
Norway,NOR,2015,69.147736
Norway,NOR,2016,70.526054
Norway,NOR,2017,70.311775
Norway,NOR,2018,69.60095
Norway,NOR,2019,68.11027
Norway,NOR,2020,71.872536
Norway,NOR,2021,72.297134
Norway,NOR,2022,71.628395
OECD (EI),,1965,7.129831
OECD (EI),,1966,7.1927958
OECD (EI),,1967,7.09963
OECD (EI),,1968,6.859158
OECD (EI),,1969,6.7380905
OECD (EI),,1970,6.57384
OECD (EI),,1971,6.663912
OECD (EI),,1972,6.6239414
OECD (EI),,1973,6.296061
OECD (EI),,1974,6.9849625
OECD (EI),,1975,7.141401
OECD (EI),,1976,6.574601
OECD (EI),,1977,6.482927
OECD (EI),,1978,6.732828
OECD (EI),,1979,6.8389473
OECD (EI),,1980,6.993952
OECD (EI),,1981,7.260695
OECD (EI),,1982,7.726922
OECD (EI),,1983,8.060904
OECD (EI),,1984,7.776917
OECD (EI),,1985,7.5969806
OECD (EI),,1986,7.506777
OECD (EI),,1987,7.3482566
OECD (EI),,1988,7.206334
OECD (EI),,1989,6.967346
OECD (EI),,1990,7.2236366
OECD (EI),,1991,7.277689
OECD (EI),,1992,7.1928186
OECD (EI),,1993,7.5247483
OECD (EI),,1994,7.211599
OECD (EI),,1995,7.477825
OECD (EI),,1996,7.417463
OECD (EI),,1997,7.521665
OECD (EI),,1998,7.382952
OECD (EI),,1999,7.382705
OECD (EI),,2000,7.337606
OECD (EI),,2001,6.9376764
OECD (EI),,2002,7.083399
OECD (EI),,2003,6.993188
OECD (EI),,2004,7.1444817
OECD (EI),,2005,7.309393
OECD (EI),,2006,7.597461
OECD (EI),,2007,7.6665187
OECD (EI),,2008,8.303561
OECD (EI),,2009,8.944036
OECD (EI),,2010,9.184727
OECD (EI),,2011,9.8908615
OECD (EI),,2012,10.44084
OECD (EI),,2013,10.850189
OECD (EI),,2014,11.209928
OECD (EI),,2015,11.682439
OECD (EI),,2016,12.084225
OECD (EI),,2017,12.545919
OECD (EI),,2018,12.876645
OECD (EI),,2019,13.413043
OECD (EI),,2020,15.267754
OECD (EI),,2021,14.990406
OECD (EI),,2022,15.676949
Oceania,,1965,11.181268
Oceania,,1966,10.888557
Oceania,,1967,10.597106
Oceania,,1968,10.568055
Oceania,,1969,10.485675
Oceania,,1970,10.650264
Oceania,,1971,11.413852
Oceania,,1972,11.253138
Oceania,,1973,10.800493
Oceania,,1974,11.169483
Oceania,,1975,11.884283
Oceania,,1976,10.830898
Oceania,,1977,9.875237
Oceania,,1978,10.272689
Oceania,,1979,10.619365
Oceania,,1980,10.64384
Oceania,,1981,10.705261
Oceania,,1982,10.048258
Oceania,,1983,10.515341
Oceania,,1984,10.621479
Oceania,,1985,10.362133
Oceania,,1986,10.78609
Oceania,,1987,10.351655
Oceania,,1988,10.434978
Oceania,,1989,9.991632
Oceania,,1990,10.110948
Oceania,,1991,10.321624
Oceania,,1992,9.790664
Oceania,,1993,10.279025
Oceania,,1994,10.321463
Oceania,,1995,10.170567
Oceania,,1996,9.703573
