Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
South Africa,ZAF,2018,1.376906,0.81502384,12.09891,16.959112,2.9182372,29.399641,44.10787,980.26025,330.76785
South Africa,ZAF,2019,1.376906,0.6929561,12.924172,17.48177,1.9532555,33.520515,42.61174,1044.748,326.56158
South Africa,ZAF,2020,1.376906,0.7348789,14.969848,16.83714,3.8475137,24.957308,39.705296,1015.7037,267.7672
South Africa,ZAF,2021,1.3731441,0.9654525,17.754154,22.639488,5.280454,31.02282,46.14272,974.9811,289.1696
South Africa,ZAF,2022,1.3731441,0.97420245,16.164234,25.289207,8.082117,25.268139,45.5819,920.3187,295.6305
South Africa,ZAF,1965,,,,,0.10940861,0,0,286.76093,67.35819
South Africa,ZAF,1966,,,,,0.10645166,0,0,283.13235,73.19014
South Africa,ZAF,1967,,,,,0.07688166,0,0,291.30823,79.76973
South Africa,ZAF,1968,,,,,0.07096777,0,0,304.92697,86.71
South Africa,ZAF,1969,,,,,0.062096667,0,0,307.9275,95.32516
South Africa,ZAF,1970,,,,,0.07392472,0,0,318.10376,103.3002
South America,,1965,0,0,,,117.04224,0,136.25314,66.62469,748.86774
South America,,1966,0,0,,,130.3891,0,144.37679,67.29803,797.4585
South America,,1967,0,0,,,137.95126,0,155.30937,71.30021,816.93567
South America,,1968,0,0,,,146.52084,0,163.17763,68.368935,883.47034
South America,,1969,0,0,,,158.00798,0,168.62686,74.43404,919.4989
South America,,1970,1.8225361,3.6049886,,,185.93692,0,168.84636,82.69845,951.1611
South America,,1971,3.3243165,3.4898133,0,0,206.45915,0,172.76349,76.89489,1021.9449
South America,,1972,3.6250594,4.30411,0,0,234.4561,0,183.04575,75.25929,1090.2395
South America,,1973,3.6798797,3.582667,0,0,264.7036,0,211.04889,78.5963,1188.2814
South America,,1974,3.907753,3.3467155,0,0,304.86142,2.9396653,225.83922,85.87847,1257.3451
South America,,1975,4.7888427,3.2140584,0,0,332.34094,7.142025,226.1753,90.089195,1255.9839
South America,,1976,4.843532,2.9493003,0,0,370.62045,7.298088,265.03424,90.754265,1317.6055
South America,,1977,5.6465254,6.4297576,0,0,412.15048,4.6450114,284.3225,103.45253,1374.1053
South America,,1978,6.269223,11.557998,0,0,452.59863,8.217443,290.7467,110.90812,1438.2742
South America,,1979,7.734721,15.8962145,0,0,513.18475,7.6385903,313.8104,117.4326,1527.8792
South America,,1980,7.67893,19.460564,0,0,576.1172,6.639785,332.27032,124.2896,1539.4967
South America,,1981,7.8133693,17.866587,0,0,582.0396,7.990442,340.61923,122.71794,1517.1842
South America,,1982,9.268398,24.908134,0,0,631.0054,5.306153,374.74255,123.05385,1503.5068
South America,,1983,12.134943,35.73835,0,0,678.7393,9.661737,388.07208,135.7728,1440.1635
South America,,1984,11.6345215,44.27987,0,0,748.1336,17.830944,420.16827,156.72926,1407.5267
South America,,1985,12.491517,54.198647,0,0,809.9401,25.954748,428.904,179.82538,1419.4873
South America,,1986,13.1356735,69.544876,0,0,871.2144,16.61365,465.94998,182.37997,1503.1213
South America,,1987,14.2266445,70.508224,0,0,930.30774,21.105436,465.10855,199.66469,1542.2327
South America,,1988,13.748009,74.25442,0,0,965.29346,18.17712,501.54425,198.1975,1576.7393
South America,,1989,13.867458,80.23457,0,0,990.35364,19.490889,521.82526,214.54185,1571.0469
South America,,1990,17.48078,73.9797,0,0,1028.7498,27.007467,540.36786,179.87613,1570.7815
South America,,1991,18.123789,75.27487,0,0,1101.4108,26.09946,549.3064,190.32883,1585.6566
South America,,1992,23.61972,73.80955,0,0,1123.8787,25.08363,568.6452,200.23802,1670.0895
South America,,1993,23.818666,77.95556,0,0,1211.0271,23.24492,609.32544,202.43074,1687.2815
South America,,1994,25.3974,83.66103,0,0,1286.8943,23.522997,634.74915,215.73961,1806.0193
South America,,1995,26.598684,87.07433,0,0,1334.1118,27.19758,700.0897,219.18005,1891.1365
South America,,1996,30.218393,89.92193,0,0.03553704,1382.3737,28.051672,773.3728,225.47377,1934.3677
South America,,1997,32.09282,86.51679,0,0.05675047,1463.2743,31.581541,783.84845,242.6298,2069.888
South America,,1998,30.836424,85.96352,0.00005026889,0.11248677,1496.3572,30.412485,845.7594,237.44542,2147.821
South America,,1999,34.535793,86.22712,0.00007688166,0.11053511,1492.4413,31.448177,827.17554,234.50662,2184.2556
South America,,2000,33.192005,75.104996,0.0055791023,0.11114301,1577.2489,34.682945,875.3867,236.40985,2189.384
South America,,2001,37.853813,70.394516,0.008012784,0.27465248,1472.2545,60.15373,909.8303,222.49557,2191.6929
South America,,2002,42.77115,76.46012,0.013759348,0.4192423,1534.4415,55.057323,911.93964,212.98389,2183.4756
South America,,2003,48.979404,72.90118,0.018834751,0.42974764,1590.061,58.23039,943.7164,222.6734,2133.354
South America,,2004,51.615852,81.07066,0.023186313,0.55519193,1630.8798,53.866516,1059.8513,234.2243,2237.858
South America,,2005,55.62793,85.62504,0.027633501,0.6394808,1716.4923,45.96386,1091.0902,220.90196,2296.0767
South America,,2006,58.984814,84.49284,0.00040232498,1.077981,1783.3889,58.636448,1160.6055,255.3773,2345.5874
South America,,2007,74.13815,110.82978,0.00046477222,2.240908,1835.5673,53.19233,1190.2632,272.51825,2517.4287
South America,,2008,85.44064,151.21997,0.00075581047,3.7468956,1833.2285,57.60463,1197.7673,292.82364,2598.4573
South America,,2009,96.592354,166.94695,0.0005947363,4.0865116,1872.7833,56.652557,1143.1995,245.31587,2570.8452
South America,,2010,127.86646,183.93338,0.03163498,7.343287,1861.3896,57.88483,1240.7551,301.7665,2717.7605
South America,,2011,134.11055,173.76607,0.110791355,8.91688,1964.8721,58.395443,1289.0256,318.62106,2799.8137
South America,,2012,150.53088,170.50826,0.35491803,16.468079,1912.8685,59.04406,1383.2856,336.93686,2961.9902
South America,,2013,171.49115,197.91718,0.7606738,21.609097,1840.7942,56.63874,1433.626,365.95923,3079.3376
South America,,2014,189.27904,217.01825,2.089658,42.09234,1776.9221,54.31287,1484.2368,383.0173,3096.833
South America,,2015,200.84158,251.32425,4.918299,73.39237,1721.7152,56.26543,1545.6105,374.87225,2967.2341
South America,,2016,207.13493,232.87515,8.452962,109.281586,1752.4569,62.036633,1535.0197,359.15805,2842.5127
South America,,2017,215.88794,239.84047,14.540528,137.58235,1786.4795,55.741493,1542.0856,355.84033,2827.9626
South America,,2018,226.09714,273.453,26.847364,158.4802,1819.9438,57.240158,1473.5325,345.50964,2725.614
South America,,2019,225.14606,300.0417,40.706547,191.29198,1798.5688,62.151123,1399.7126,337.7534,2652.6267
South America,,2020,240.10645,271.49777,56.685898,208.8714,1754.7719,60.644512,1273.0579,300.64786,2330.9062
South America,,2021,230.01907,271.5388,83.37632,261.49042,1666.5444,62.45845,1461.9447,331.6942,2662.565
South America,,2022,218.9156,273.24564,130.08621,293.24066,1858.0339,55.110207,1407.0662,276.2768,2828.6162
South Korea,KOR,1971,0,,0,0,3.9031546,0,,66.16306,111.123955
South Korea,KOR,1972,0,,0,0,4.045386,0,,67.81453,115.992966
South Korea,KOR,1973,0,,0,0,3.798149,0,,85.75961,142.77954
South Korea,KOR,1974,0,,0,0,5.6356015,0,,88.446144,147.48793
South Korea,KOR,1975,0,,0,0,4.976048,0,,93.44705,167.17403
South Korea,KOR,1976,0,,0,0,5.289051,0,,104.16991,187.67162
South Korea,KOR,1977,0,,0,0,4.1182847,0.20278583,,113.71813,223.60997
South Korea,KOR,1978,0,,0,0,5.344829,6.5954514,,115.06722,255.6979
South Korea,KOR,1979,0,,0,0,6.789744,8.943574,,137.73409,287.68427
South Korea,KOR,1980,0,,0,0,5.6785283,9.866477,,153.50438,284.98254
South Korea,KOR,1981,0,,0,0,7.6813917,8.220862,,177.29004,282.14676
South Korea,KOR,1982,0,,0,0,5.072307,10.718113,,179.69046,280.0684
South Korea,KOR,1983,0,,0,0,6.783898,25.438486,,191.79149,293.03107
South Korea,KOR,1984,0,,0,0,5.9084873,33.460144,,231.0532,294.2903
South Korea,KOR,1985,0,,0,0,9.417911,47.515152,,256.117,311.11945
South Korea,KOR,1986,0,,0,0,9.195882,80.333496,0.7117561,271.32788,338.9009
South Korea,KOR,1987,0,,0,0,11.725559,111.55461,22.022568,274.9204,356.26428
South Korea,KOR,1988,0,,0,0,5.8762236,113.78625,28.449305,292.63754,425.95413
South Korea,KOR,1989,0,,0,0,8.764424,134.39938,27.52821,284.84778,486.68192
South Korea,KOR,1990,0,,0.002957,0,13.850377,150.0664,31.641739,280.56445,589.91064
South Korea,KOR,1991,0,,0.002957,0,10.3082,159.7826,36.655434,281.5181,717.3476
South Korea,KOR,1992,0,,0.005913972,0,9.159121,160.40532,47.949326,274.12143,868.07513
South Korea,KOR,1993,0,,0.005913972,0.002957,12.500816,164.96802,59.90264,300.51804,953.1819
South Korea,KOR,1994,0,,0.005913972,0.002957,6.9373684,166.42285,79.7376,308.57297,1046.2953
South Korea,KOR,1995,0.79805106,,0.005913972,0,8.161062,190.19478,96.432465,319.77148,1141.5756
South Korea,KOR,1996,1.2864584,,0.008870971,0,7.1687975,209.7614,127.40432,373.323,1221.4814
South Korea,KOR,1997,0.24899195,,0.008870971,0.002957,8.320944,218.73167,154.82787,406.20566,1342.7758
South Korea,KOR,1998,0.18514778,,0.011827944,0.005913972,12.654193,254.49379,144.84235,419.26846,1117.262
South Korea,KOR,1999,0.27772164,,0.013519361,0.017265862,12.298887,292.445,176.35849,443.76706,1198.3896
South Korea,KOR,2000,0.25218415,,0.015624722,0.0493375,11.856205,309.18625,198.0775,499.2131,1227.2627
South Korea,KOR,2001,0.2809139,,0.018167278,0.036986668,6.8448663,316.11307,217.57753,531.7724,1227.4753
South Korea,KOR,2002,0.5714044,,0.020560278,0.043435276,9.435943,333.59552,241.77722,571.3901,1249.2562
South Korea,KOR,2003,0.60013443,0,0.022481749,0.072111666,14.168778,360.8697,253.23859,594.5768,1259.749
South Korea,KOR,2004,0.9348983,0.063965,0.028447777,0.13671139,12.42303,361.4554,296.7499,618.6974,1250.8655
South Korea,KOR,2005,0.82937855,0.15584193,0.041230276,0.37192306,10.518176,403.30768,317.72577,637.27167,1257.2378
South Korea,KOR,2006,0.77024746,0.6198788,0.08827028,0.6797986,9.866548,406.14975,334.98584,658.86743,1258.5533
South Korea,KOR,2007,1.2255008,1.1129911,0.20154999,1.0621703,10.268927,387.84192,362.8176,693.7644,1292.2332
South Korea,KOR,2008,2.0847514,2.065488,0.7989417,1.2252808,8.6271925,407.06113,373.36835,768.74066,1232.2421
South Korea,KOR,2009,1.7208042,2.9563458,1.5812083,1.9139936,7.8563766,396.00732,354.915,797.7598,1246.8798
South Korea,KOR,2010,1.330233,4.149584,2.1467013,2.2675192,10.219596,395.7749,450.16473,897.1591,1273.9985
South Korea,KOR,2011,2.146478,3.908843,2.5455625,2.3804133,12.683376,409.58206,484.45462,973.2844,1286.9058
South Korea,KOR,2012,4.151979,4.185637,3.0904262,2.5027654,10.882847,395.53366,525.2864,937.80133,1332.9854
South Korea,KOR,2013,6.571465,6.376729,4.5450187,3.129356,11.690045,362.9617,549.75824,948.3567,1335.0175
South Korea,KOR,2014,15.533543,5.276531,7.299258,3.1035447,7.4538627,406.60052,500.03998,981.5569,1329.7903
South Korea,KOR,2015,18.814123,5.180002,11.391129,3.615292,5.7783628,425.77332,456.49725,993.21594,1393.7766
South Korea,KOR,2016,20.56052,5.1509266,14.766931,4.5060267,7.6195855,416.14508,476.4369,947.8368,1519.5149
South Korea,KOR,2017,24.42859,4.9788027,20.59623,5.772638,7.4750867,379.04672,497.5639,1002.235,1504.5675
South Korea,KOR,2018,30.498478,7.945616,26.90048,6.521649,8.888103,338.94702,578.04004,1007.7488,1499.6987
South Korea,KOR,2019,33.740208,8.137511,37.41212,7.0624223,7.35088,369.0739,560.33826,955.3661,1486.9946
South Korea,KOR,2020,32.024807,8.0247,50.787083,8.2726755,10.182727,403.69125,575.3731,840.1593,1405.6753
South Korea,KOR,2021,37.985588,6.9442725,64.67803,8.321077,7.992645,396.76874,624.0739,843.5401,1499.4344
South Korea,KOR,2022,55.35065,8.645742,70.31782,8.755021,9.232518,440.45123,619.28,798.56226,1519.4181
South Korea,KOR,1965,,,,,2.100725,0,,57.59176,15.124584
South Korea,KOR,1966,,,,,2.9135866,0,,65.20941,22.645342
South Korea,KOR,1967,,,,,2.8185163,0,,62.20887,39.25714
South Korea,KOR,1968,,,,,2.7484713,0,,58.7315,58.039677
South Korea,KOR,1969,,,,,4.2240944,0,,61.336617,78.77083
South Korea,KOR,1970,,,,,3.6095493,0,,65.46527,98.390976
South Sudan,SSD,1980,,,,,,0,,,
South Sudan,SSD,1981,,,,,,0,,,
South Sudan,SSD,1982,,,,,,0,,,
South Sudan,SSD,1983,,,,,,0,,,
South Sudan,SSD,1984,,,,,,0,,,
South Sudan,SSD,1985,,,,,,0,,,
South Sudan,SSD,1986,,,,,,0,,,
South Sudan,SSD,1987,,,,,,0,,,
South Sudan,SSD,1988,,,,,,0,,,
South Sudan,SSD,1989,,,,,,0,,,
South Sudan,SSD,1990,,,,,,0,,,
South Sudan,SSD,1991,,,,,,0,,,
South Sudan,SSD,1992,,,,,,0,,,
South Sudan,SSD,1993,,,,,,0,,,
South Sudan,SSD,1994,,,,,,0,,,
South Sudan,SSD,1995,,,,,,0,,,
South Sudan,SSD,1996,,,,,,0,,,
South Sudan,SSD,1997,,,,,,0,,,
South Sudan,SSD,1998,,,,,,0,,,
South Sudan,SSD,1999,,,,,,0,,,
South Sudan,SSD,2000,,,,,,0,,,
South Sudan,SSD,2001,,,,,,0,,,
South Sudan,SSD,2002,,,,,,0,,,
South Sudan,SSD,2003,,,,,,0,,,
South Sudan,SSD,2004,,,,,,0,,,
South Sudan,SSD,2005,,,,,,0,,,
South Sudan,SSD,2006,,,,,,0,,,
South Sudan,SSD,2007,,,,,,0,,,
South Sudan,SSD,2008,,,,,,0,,,
South Sudan,SSD,2009,,,,,,0,,,
South Sudan,SSD,2010,,,,,,0,,,
South Sudan,SSD,2011,,,,,,0,,,
South Sudan,SSD,2012,,,,,,0,,,
South Sudan,SSD,2013,,,,,,0,,,
South Sudan,SSD,2014,,,,,,0,,,
South Sudan,SSD,2015,,,,,,0,,,
South Sudan,SSD,2016,,,,,,0,,,
South Sudan,SSD,2017,,,,,,0,,,
South Sudan,SSD,2018,,,,,,0,,,
South Sudan,SSD,2019,,,,,,0,,,
South Sudan,SSD,2020,,,,,,0,,,
South Sudan,SSD,2021,,,,,,0,,,
South Sudan,SSD,2022,,,,,,0,,,
South and Central America (EI),,1965,0,9.029861,,,122.13121,0,147.71014,67.209816,1019.5386
South and Central America (EI),,1966,0,9.209844,,,136.02512,0.034050275,157.82979,67.89776,1076.9752
South and Central America (EI),,1967,0,9.383716,,,143.8889,0.10782555,170.15462,71.90734,1108.2856
South and Central America (EI),,1968,0,9.5538,,,153.01439,0.051075276,178.75237,68.96925,1181.5742
South and Central America (EI),,1969,0,9.723981,,,165.15501,0.14471333,184.2801,75.04892,1226.397
South and Central America (EI),,1970,1.8225358,13.501494,,,194.09732,0.12768805,188.00996,83.17477,1296.1957
South and Central America (EI),,1971,6.8740478,13.562146,0,0,216.0602,0.11917555,191.4859,77.297134,1375.1017
South and Central America (EI),,1972,6.839609,14.82311,0,0,244.5214,0.2071386,202.40028,75.72361,1482.3936
South and Central America (EI),,1973,7.267917,14.250557,0,0,275.0288,0.13052554,229.72734,79.03735,1619.1711
South and Central America (EI),,1974,7.626671,14.334716,0,0,315.99298,3.0134408,242.95543,86.27545,1688.7253
South and Central America (EI),,1975,9.11286,13.688392,0,0,342.76282,7.2129626,241.73024,90.53494,1675.7673
South and Central America (EI),,1976,10.5476465,13.751189,0,0,382.70654,7.3491635,282.5842,91.11082,1749.6311
South and Central America (EI),,1977,11.574803,18.318535,0,0,423.21674,4.6450114,304.86447,104.11946,1826.3688
South and Central America (EI),,1978,12.823883,23.178774,0,0,467.7588,8.217443,315.20514,111.575554,1896.9019
South and Central America (EI),,1979,13.821545,28.023214,0,0,531.6251,7.6385903,339.18698,118.00362,1990.8038
South and Central America (EI),,1980,13.889167,32.78612,0,0,595.66437,6.639785,360.90677,125.10869,1996.7848
South and Central America (EI),,1981,15.307228,29.747923,0,0,604.54,7.990442,372.0468,123.521614,1980.1442
South and Central America (EI),,1982,17.322311,37.556244,0,0,651.11084,5.306153,412.8637,124.233475,1923.2656
South and Central America (EI),,1983,20.035984,49.01924,0,0,701.1288,9.661737,427.55774,138.14989,1846.2217
South and Central America (EI),,1984,19.402199,57.806423,0,0,773.5741,17.830942,461.56915,158.64099,1830.3175
South and Central America (EI),,1985,19.139786,68.41009,0,0,838.3312,25.954746,471.37405,183.82,1818.404
South and Central America (EI),,1986,19.78326,84.20299,0,0,904.86053,16.61365,509.39963,185.60352,1911.1362
South and Central America (EI),,1987,21.157675,85.33012,0,0,965.54614,21.105434,511.25092,204.5869,1960.5057
South and Central America (EI),,1988,20.970087,89.560196,0,0,1003.0817,18.17712,554.60406,202.7086,1994.2043
South and Central America (EI),,1989,21.828438,95.68924,0,0,1027.1361,19.49089,575.12164,218.93726,2008.0634
South and Central America (EI),,1990,26.30558,89.836365,0,0,1066.8906,27.007465,595.6102,183.94098,2009.6031
South and Central America (EI),,1991,26.513514,91.258095,0,0,1138.7258,26.099463,605.15717,194.67995,2022.9531
South and Central America (EI),,1992,33.747025,86.51722,0,0,1159.6635,25.083632,622.5432,204.23631,2109.1438
South and Central America (EI),,1993,32.351475,88.12467,0,0.005077666,1251.6223,23.24492,669.835,206.6627,2134.9028
South and Central America (EI),,1994,34.07127,93.79292,0,0.022998804,1324.0125,23.522997,703.93097,219.04224,2277.6833
South and Central America (EI),,1995,34.903522,97.84644,0,0.022998804,1371.2734,27.19758,774.3447,222.48586,2377.1804
South and Central America (EI),,1996,39.311493,100.16548,0,0.12411666,1425.8243,28.051672,857.1985,229.01283,2431.7603
South and Central America (EI),,1997,41.401436,97.2219,0,0.3043511,1504.5414,31.581541,874.90356,245.92714,2593.212
South and Central America (EI),,1998,38.954914,96.73562,0.00005026889,0.32932693,1539.5916,30.412485,937.86633,241.29146,2704.167
South and Central America (EI),,1999,45.58882,96.61957,0.00037556668,0.43903,1543.9972,31.44818,925.2252,239.10991,2729.6445
South and Central America (EI),,2000,45.74803,85.519775,0.007515944,0.74550223,1627.2698,34.68294,983.33673,243.51869,2794.9968
South and Central America (EI),,2001,50.882507,80.36263,0.012017,0.94300497,1516.5714,60.153725,1031.905,230.52597,2826.4202
South and Central America (EI),,2002,56.307198,85.92201,0.018747639,1.3393575,1581.6958,55.057327,1042.2432,229.72903,2817.4055
South and Central America (EI),,2003,62.354034,82.511955,0.025336832,1.2850391,1640.205,58.23039,1095.907,243.34047,2771.8726
South and Central America (EI),,2004,65.798325,90.435776,0.031929165,1.5659328,1683.6881,53.866512,1224.2314,258.01733,2887.156
South and Central America (EI),,2005,69.762245,94.4467,0.052417777,1.5241996,1773.101,45.96386,1271.3911,241.30214,2944.7366
South and Central America (EI),,2006,73.978615,90.59729,0.024479944,2.2017448,1841.7264,58.636448,1375.1426,279.90622,3014.3792
South and Central America (EI),,2007,90.518974,114.15745,0.031751666,3.28417,1892.9073,53.192326,1411.4226,299.82928,3172.8179
South and Central America (EI),,2008,102.488,154.39415,0.042883053,4.6940165,1895.4669,57.60463,1414.4355,319.30453,3241.7153
South and Central America (EI),,2009,114.85079,170.01028,0.06942472,5.8030543,1931.5586,56.652557,1358.4406,269.8386,3182.1506
South and Central America (EI),,2010,147.35864,187.28587,0.1742361,9.571835,1926.2356,57.88483,1472.7887,325.32047,3326.359
South and Central America (EI),,2011,153.84227,177.34142,0.3659522,11.929899,2028.6525,58.395443,1521.2981,346.95157,3407.1736
South and Central America (EI),,2012,172.80034,173.83577,0.9276978,21.023687,1980.9143,59.04406,1617.8888,365.09998,3562.1274
South and Central America (EI),,2013,195.77913,201.31161,1.4502983,27.80555,1907.1158,56.63874,1673.1066,398.9492,3664.505
South and Central America (EI),,2014,214.34604,220.61528,3.003241,50.463722,1840.0813,54.31287,1726.1263,418.46048,3685.4092
South and Central America (EI),,2015,226.685,254.92645,7.682763,84.77226,1785.9524,56.26543,1778.4165,411.95544,3597.165
South and Central America (EI),,2016,235.23543,236.62285,13.027867,121.020615,1818.8481,62.036633,1742.7338,397.762,3494.741
South and Central America (EI),,2017,243.15569,243.66226,20.25746,149.4487,1866.1349,55.741497,1761.6201,387.80396,3471.208
South and Central America (EI),,2018,255.26915,277.25568,33.77654,173.94125,1897.6844,57.240154,1690.1277,381.45264,3369.3738
South and Central America (EI),,2019,258.32727,303.7682,49.63717,207.69203,1859.7589,62.15112,1628.8076,387.2776,3301.3127
South and Central America (EI),,2020,271.79858,275.0553,67.024666,224.05054,1830.1565,60.644512,1474.5215,357.40094,2887.7969
South and Central America (EI),,2021,263.14243,275.46472,95.70585,277.9636,1749.8939,62.458447,1679.1132,391.47342,3242.1516
South and Central America (EI),,2022,250.74052,277.27438,142.81859,308.57852,1945.5544,55.110207,1617.286,329.3064,3436.6343
Spain,ESP,1965,0,,0,0,58.214245,0,,112.811005,166.38136
Spain,ESP,1966,0,,0,0,80.601616,0,,104.367615,196.83342
Spain,ESP,1967,0,,0,0,66.996506,0,,106.06559,238.4801
Spain,ESP,1968,0,,0,0,72.11505,0.23551361,,107.36816,253.3006
Spain,ESP,1969,0,,0,0,90.49274,2.3523,0.9393,108.042694,288.38123
Spain,ESP,1970,0.15003361,,0,0,82.121506,2.6190262,0.7474,114.13682,328.98575
Spain,ESP,1971,0.16599472,,0,0,94.079575,7.15905,3.9794,114.70669,362.10995
Spain,ESP,1972,0.19472444,,0,0,104.88145,13.481033,11.716,117.474625,381.81464
Spain,ESP,1973,0.17876332,,0,0,85.49247,18.571533,11.312,115.05559,458.62744
Spain,ESP,1974,0.16280249,,0,0,90.389244,20.495369,14.139999,111.43865,480.74136
Spain,ESP,1975,0.36071917,,0,0,77.07392,21.406214,14.584399,123.49897,499.90475
Spain,ESP,1976,0.5969422,,0,0,61.8957,21.437424,16.7458,119.61455,567.02826
Spain,ESP,1977,0.98639107,,0,0,117.179565,18.511946,16.0994,128.1277,535.35486
Spain,ESP,1978,1.0087366,,0,0,119.021774,21.704151,16.4933,110.11284,551.2884
Spain,ESP,1979,0.8012433,,0,0,137.19542,19.01135,15.937799,125.49932,584.30664
Spain,ESP,1980,1.155578,,0,0,87.379036,14.715352,20.4323,144.66557,618.6684
Spain,ESP,1981,1.3534946,,0,0,64.882256,27.149342,23.331,178.46234,599.03894
Spain,ESP,1982,1.5546036,,0,0,77.86049,24.887842,25.441898,197.76814,566.287
Spain,ESP,1983,1.7876345,,0,0,79.977684,30.250746,27.5124,208.01418,567.4309
Spain,ESP,1984,1.7557125,,0,0,93.09785,65.50687,22.5634,211.4799,535.18097
Spain,ESP,1985,1.9504366,,0,0,92.51532,79.57527,23.936998,209.08414,515.2207
Spain,ESP,1986,1.7174058,,0,0,78.342476,106.28763,28.1992,216.6669,510.47852
Spain,ESP,1987,1.797211,,0,0,80.97124,117.10707,30.1889,210.2006,536.0967
Spain,ESP,1988,2.1483533,,0,0,104.22204,143.19801,38.9557,182.38165,548.8795
Spain,ESP,1989,1.8429657,,0.017921139,0.03844083,57.214783,159.25836,50.0051,224.83115,575.17896
Spain,ESP,1990,1.7301747,,0.017741943,0.041397776,75.14892,153.98627,57.79439,223.43556,556.60004
Spain,ESP,1991,1.7301747,,0.020698916,0.044354722,80.67258,157.7034,65.11023,232.58836,568.6487
Spain,ESP,1992,1.8355175,,0.023655916,0.30457,55.946236,158.28226,68.079414,237.29852,637.358
Spain,ESP,1993,1.8482863,,0.026612887,0.3430108,72.08253,159.07109,66.77966,213.45702,607.8931
Spain,ESP,1994,2.0398185,,0.029569998,0.51747304,83.32796,156.95146,73.21793,220.06287,638.54456
Spain,ESP,1995,3.2273185,,0.044354722,0.79838693,68.341934,157.35439,89.793236,220.58621,679.26404
Spain,ESP,1996,3.457157,,0.035483886,1.0763441,117.694084,159.83722,100.489685,186.394,697.5843
Spain,ESP,1997,4.6701946,,0.03844083,2.194086,102.838165,156.90889,131.48898,213.46864,724.83765
Spain,ESP,1998,4.8872647,,0.044354722,3.9978492,100.55242,167.39351,134.98705,203.42033,785.5994
Spain,ESP,1999,5.50336,,0.050268885,8.113978,67.605644,166.99342,154.5253,227.98288,812.9289
Spain,ESP,2000,4.7659607,0.82527804,0.05322583,13.977688,87.43817,176.51044,176.96399,243.48569,823.6165
Spain,ESP,2001,5.2064853,0.8218047,0.070506945,19.856508,120.528625,179.59854,190.69435,222.92383,858.1524
Spain,ESP,2002,8.25504,1.6020753,0.087565,27.267752,66.89968,176.50163,218.03433,251.18472,865.2422
Spain,ESP,2003,10.163979,2.2081723,0.118905,35.018997,119.06169,172.19487,248.28728,234.10027,885.7154
Spain,ESP,2004,10.63004,2.0348842,0.16137248,45.241936,91.279205,175.88467,292.69077,244.79987,906.6071
Spain,ESP,2005,8.468918,2.9414968,0.1174,60.635647,51.174927,158.10107,347.01956,238.56618,914.42194
Spain,ESP,2006,8.855174,1.9478905,0.33860305,66.28939,73.667534,164.17036,363.17368,208.27003,920.4873
Spain,ESP,2007,9.251008,1.7675627,1.4364314,77.95186,77.00459,149.51501,369.5727,233.0303,927.29694
Spain,ESP,2008,10.390625,2.3129034,7.24433,92.58018,66.12628,159.0219,405.92172,157.05151,895.1655
Spain,ESP,2009,10.881615,3.5724971,16.943201,105.807205,73.59488,141.3937,363.0772,109.6709,839.86475
Spain,ESP,2010,12.186699,16.57319,19.60788,121.24105,116.67339,164.10324,361.96466,80.212105,817.32007
Spain,ESP,2011,14.412802,19.768461,23.943842,117.05799,84.40379,152.82515,336.46082,148.75934,779.99713
Spain,ESP,2012,15.887631,24.413748,32.80975,135.64903,56.333065,161.7368,332.2561,180.17195,729.0678
Spain,ESP,2013,16.888103,10.563876,35.732647,151.98872,100.240585,148.36945,303.28094,132.5471,685.2794
Spain,ESP,2014,17.282776,11.142399,37.041565,140.90831,106.112656,148.97234,275.23898,135.36157,683.49054
Spain,ESP,2015,18.400398,11.410957,37.320366,132.83086,75.78024,148.0856,285.43784,159.17296,706.52295
Spain,ESP,2016,18.082817,12.939482,36.519344,130.94461,97.40553,150.58475,291.21594,122.0701,730.2117
Spain,ESP,2017,19.402218,15.174547,38.11146,130.74121,48.760162,148.40436,317.12115,156.40977,733.9861
Spain,ESP,2018,19.713606,19.52236,33.717148,134.65694,90.838394,141.58035,314.9725,134.02187,748.05707
Spain,ESP,2019,17.994663,19.482893,39.825024,139.94131,59.27268,147.41031,359.74472,58.98408,748.72864
Spain,ESP,2020,19.59132,15.929903,54.27789,148.23741,80.119484,146.92485,324.90228,34.386036,615.07794
Spain,ESP,2021,21.997494,15.872152,70.90671,162.39359,77.52167,142.02953,343.24298,35.731247,673.2334
Spain,ESP,2022,21.759003,15.479917,88.01281,163.47594,47.545746,146.59856,330.96942,46.911194,737.9466
Sri Lanka,LKA,1965,0,,0,0,1.0793011,0,,0,9.374515
Sri Lanka,LKA,1966,0,,0,0,1.1798389,0,,0,9.601324
Sri Lanka,LKA,1967,0,,0,0,1.2123655,0,,0,9.834314
Sri Lanka,LKA,1968,0,,0,0,1.401613,0,,0,10.081402
Sri Lanka,LKA,1969,0,,0,0,1.6233872,0,,0,10.303508
Sri Lanka,LKA,1970,0,,0,0,2.1890593,0,,0,17.57452
Sri Lanka,LKA,1971,0,,0,0,2.4409945,0,,0,17.690096
Sri Lanka,LKA,1972,0,,0,0,2.5048654,0,,0,18.611622
